@relation quiebras-spain-2005-clean

@attribute TAMANO numeric % SIZE
@attribute ' CNAE_3' numeric % NATIONAL CODE OF THE COMPANY
@attribute ' EJERCICIO' numeric %  FISCAL YEAR
@attribute ' ANTIGUEDAD' numeric % AGE
@attribute ' AUDITADA' numeric % AUDITED
@attribute ' COD_FORMASOC' numeric % SOCIAL CODE OF THE COMPANY
@attribute ' COD_PROVINCIA' numeric % CODE OF PROVINCE
@attribute ' COM_END' numeric % Debt structure
@attribute ' COS_END' numeric % Debt cost
@attribute ' DISPONIBILIDAD' numeric  % DEB PAYING AVAILABILITY
@attribute ' FON_MAN' numeric % WORKING CAPITAL
@attribute ' GARANTIA' numeric % WARRANTY
@attribute ' MARGEN' numeric % OPERATING INCOME MARGIN
@attribute ' NIV_END' numeric % DEBT RATIO
@attribute ' REC_GEN' numeric % RETURN ON OPERATING ASSETS
@attribute ' REN_ECO' numeric % STOCK TURNOVER?
@attribute ' REN_FIN' numeric % RETURN ON EQUITY
@attribute ' REN_TOT' numeric % RETURN ON ASSETS
@attribute ' ROT_ACT' numeric % ASSET TURNOVER
@attribute ' ROT_DER' numeric % RECEIVABLE TURNOVER
@attribute ' SOLVENCIA' numeric % FINANCIAL SOLVENCY (CURRENT RATIO)
@attribute ' TES_ACI' numeric % ACID TEST
@attribute ' IMP_HIST_INC_JUDICIALES' numeric % HISTORIC AMOUNT OF MONEY SPENT ON JUDICIAL INCIDENCES
@attribute ' IMP_INC_JUDICIALES' numeric % AMOUNT OF MONEY SPENT ON JUDICIAL INCIDENCES (LAST YEAR)
@attribute ' NUM_CAMBIOS' numeric % NUMBER OF CHANGES OF LOCATION
@attribute ' NUM_EMPLEADOS' numeric % NUMBER OF EMPLOYEES
@attribute ' NUM_HIST_INC_GRAVES' numeric % HISTORIC NUMBER OF SERIOUS INCIDENCES
@attribute ' NUM_HIST_INC_JUDICIALES' numeric % HISTORIC NUMBER OF JUDICIAL INCIDENCES
@attribute ' NUM_INC_JUDICIALES' numeric % NUMBER OF JUDICIAL INCIDENCES (LAST YEAR)
@attribute ' NUM_ORG_SOC_ACTIVOS' numeric % NUMBER OF PARTNERS
@attribute ' OPI_AUDITORIA' numeric % OPINION OF THE AUDITORY
@attribute ' RETRASO' numeric % DELAY (IN SENDING ITS ANNUAL ACCOUNTS)
@attribute ' VINC_GRUPO' numeric % LINKED TO A GROUP
@attribute ' FALLIDA3' numeric % FINANCIAL FAILURE
@attribute ' Pérdidas' {0,1} % BOOK LOSSES

@data
1,1,2001,11,0,1,31,0,0.312135,0.002724,0.339391,1.481446,-1.04642,2.077075,-0.008529,-1.52731,-4.597957,-1.117424,1.45956,5.880249,1.673756,0.308297,0,0,2,5,0,0,0,2,0,0,0,0,0
1,4,2000,7,1,1,8,0,5.317011,-0.744827,0.027658,1.486015,3.785683,2.057549,0.198184,5.858316,8.612157,7.158209,1.54749,2.403738,1.051219,0.679911,0,0,2,5,0,0,0,2,0,0,0,0,0
1,4,2001,8,1,1,8,0,6.68787,0.15112,0.105684,1.447492,5.33247,2.234679,0.254604,11.923752,18.184057,12.805282,2.23607,3.141355,1.170027,1.090331,0,0,2,5,0,0,0,2,0,0,0,0,0
1,1,2000,10,0,1,31,0,0.048519,0.042684,0.305825,1.412203,1.428772,2.425987,0.063085,2.271704,9.316252,2.359894,1.58997,3.921286,1.558015,0.563306,0,0,2,6,0,0,0,2,0,0,0,0,0
1,1,2003,13,0,1,31,0,1.951038,0.010645,0.326008,1.433024,4.22528,2.309339,0.066145,5.937933,8.215771,4.728042,1.40533,4.256446,1.590503,0.744499,0,0,2,6,0,0,0,2,0,0,0,0,0
1,1,2002,12,0,1,31,0,0.216059,0,0.296324,1.371614,-3.01014,2.690968,0.039553,-4.850718,0.292635,-4.845049,1.61146,7.691169,1.505894,0.508468,0,0,2,7,0,0,0,2,0,0,0,0,0
1,1,1999,9,0,1,31,0,0.013956,0.024911,0.296291,1.293545,2.952645,3.406631,0.195195,5.255455,27.774876,5.326258,1.77991,4.936553,1.4723,0.7038,0,0,2,8,0,0,0,2,0,0,0,0,0
1,1,1998,9,0,1,47,0,0,0.195236,0.508432,2.407165,-14.378504,0.710649,-0.17705,-18.558775,-14.172037,-11.835141,1.29073,2.000397,2.223879,2.029724,0,0,0,10,0,0,0,2,0,0,0,0,0
1,5,2003,8,0,1,3,1,1.464575,0.0374,0.552389,1.401283,2.862598,2.492006,0.015655,1.573506,1.300437,1.568345,0.54968,18.184689,2.323523,0.046161,0,0,0,11,0,0,0,2,0,0,0,0,0
1,1,2002,13,0,1,47,0,1.834057,0.135029,0.172802,1.798028,3.32567,1.253088,0.063321,3.383606,3.452413,3.23999,1.01742,4.293855,1.416775,1.077672,0,0,0,11,0,0,0,2,0,0,0,0,0
1,1,2001,12,0,1,47,1,2.481179,0.375017,0.197873,1.987188,4.411262,1.012978,0.072887,3.35611,2.81299,3.363986,0.7608,1.763496,1.606078,1.254856,0,0,0,11,0,0,0,2,0,0,0,0,0
1,1,2000,11,0,1,47,1,0.144155,0.161408,0.185764,1.827154,5.546936,1.208965,0.169701,6.964021,11.304255,8.297858,1.25547,3.079119,1.530386,1.523674,0,0,0,11,0,0,0,2,0,0,0,0,0
1,5,1999,4,0,1,3,1,1.170097,0.000111,0.495814,1.265753,-0.122654,3.762899,-0.005038,-0.034009,-3.243321,-0.028673,0.27728,5.821227,2.001594,0.036139,0,0,0,12,0,0,0,2,0,0,0,0,0
1,5,1998,3,0,1,3,0,6.2129,0.061662,0.442379,1.255304,7.009238,3.916905,0.051969,8.482628,19.270819,10.562274,1.21021,19.97971,1.807877,0.172228,0,0,0,12,0,0,0,2,0,0,0,0,0
1,1,1999,10,0,1,47,0,0.228295,0.288184,0.483621,2.451842,7.295094,0.68878,0.25187,14.695704,15.939389,13.497478,2.01446,3.250816,2.185762,2.106382,0,0,0,12,0,0,0,2,0,0,0,0,0
1,5,2000,5,0,1,3,1,3.762664,0.043931,0.508229,1.154589,-11.010453,6.468776,-0.029686,-1.489371,-19.709709,-1.582869,0.13527,6.301401,2.075725,0.106432,0,0,0,13,0,0,0,2,0,0,0,0,0
1,5,2002,7,0,1,3,1,4.383877,0.068617,0.568273,1.32361,8.803797,3.090139,0.087236,10.098188,27.481007,10.126416,1.14703,36.715508,2.421794,0.190369,0,0,0,14,0,0,0,2,0,0,0,0,0
1,5,2001,6,0,1,3,2,2.720357,0.097496,0.648285,1.129771,11.066905,7.705886,0.002713,2.22741,-1.154304,2.180063,0.20127,7.92158,2.920941,0.160765,0,0,0,15,0,0,0,2,0,0,0,0,0
1,3,2000,16,0,1,15,0,3.502419,0.015298,0.23113,1.378924,3.693231,2.639055,0.039075,6.690903,7.545794,6.00358,1.81167,3.173822,1.319945,0.79961,0,0,0,17,0,0,0,2,0,0,0,0,0
1,3,1998,14,0,1,15,0,3.66673,0.031045,0.293146,1.591709,4.188794,1.690019,0.147211,8.373796,13.691188,8.232097,1.99909,3.498202,1.473862,0.95063,0,0,0,17,0,0,0,2,0,0,0,0,0
1,3,2001,17,0,1,15,0,3.497761,0.028985,0.221448,1.377342,2.689316,2.650114,0.112686,4.929821,6.706226,5.437441,1.83311,3.210019,1.319053,0.955931,0,0,0,17,0,0,0,2,0,0,0,0,0
1,3,1999,15,0,1,15,0,3.234657,0.038379,0.272055,1.493349,3.730575,2.026962,0.061399,7.710495,9.267833,7.118862,2.06684,3.721399,1.409762,0.994275,0,0,0,17,0,0,0,2,0,0,0,0,0
1,1,2000,10,0,1,48,0,1.441378,0.033857,0.261338,1.459692,3.945203,2.175369,0.080922,5.073877,9.057485,4.266588,1.28609,2.307264,1.41164,1.397904,0,0,0,19,0,0,0,2,0,0,0,0,0
1,1,2003,14,0,1,47,0,1.26445,0.143255,0.078074,1.602407,-11.434857,1.660007,-0.02141,-9.082494,-10.318326,-5.751094,0.79428,3.021395,1.154315,0.817631,0,0,0,22,0,0,0,2,0,0,0,0,0
1,3,2002,18,0,1,15,0,1.796508,0.046599,0.205867,1.350873,2.191312,2.850036,0.035384,4.113888,7.088412,4.124543,1.87736,2.9968,1.287808,1.001643,0,0,0,22,0,0,0,2,0,0,0,0,0
1,3,2003,19,0,1,15,0,2.020592,0.107506,0.307051,1.589232,4.080037,1.697124,0.118842,8.124281,18.324423,8.087047,1.99123,2.755438,1.510569,1.158684,0,0,0,22,0,0,0,2,0,0,0,0,0
1,1,2003,13,0,1,48,0,0.977144,0.340662,0.225865,1.344887,2.553011,2.899505,0.087259,4.834552,16.123987,5.402883,1.89367,2.75875,1.318673,1.309862,0,0,0,27,0,0,0,2,0,0,0,0,0
1,1,2002,12,0,1,48,0,1.08465,0.177266,0.263015,1.431168,1.271873,2.31928,0.09386,1.975343,10.22402,4.057638,1.5531,2.216062,1.420396,1.407543,0,0,0,29,0,0,0,2,0,0,0,0,0
1,1,2001,11,0,1,48,0,1.592518,0.160939,0.249615,1.404692,-0.398077,2.471014,0.064286,-0.556969,6.424988,3.235226,1.39915,1.727503,1.398057,1.38482,0,0,0,37,0,0,0,2,0,0,0,0,0
1,4,1998,31,0,1,31,2,3.038784,0.417847,0.481005,2.146273,4.644867,0.872392,0.198091,5.265118,6.068062,5.030899,1.13353,6.27904,3.767424,1.583027,0,0,1,38,0,0,0,2,0,0,0,0,0
1,4,1999,32,0,1,31,1,2.882534,1.401828,0.541995,2.323729,5.248775,0.755441,0.301174,5.517106,9.420087,7.910038,1.05112,7.342944,4.098875,2.086251,0,0,1,38,0,0,0,2,0,0,0,0,0
1,4,2000,33,0,1,31,2,2.500802,0.948827,0.597952,2.506774,0.922329,0.66367,0.187609,0.864754,0.074163,1.094299,0.93758,8.295118,4.847725,1.589472,0,0,1,39,0,0,0,2,0,0,0,0,0
1,4,2001,34,0,1,31,1,2.511184,1.247719,0.642221,2.663796,-1.746407,0.601035,0.182857,-1.631132,0.180106,1.113096,0.93399,9.972506,5.054352,1.775414,0,0,1,39,0,0,0,2,0,0,0,0,0
1,1,1999,9,0,1,48,0,1.300344,0.437574,0.276887,1.501183,2.795883,1.995278,0.071248,4.382496,10.982375,5.010488,1.56748,2.777383,1.445766,1.431919,0,0,0,41,0,0,0,2,0,0,0,0,0
1,1,1998,8,0,1,48,0,2.704216,0.364057,0.489124,2.111366,1.828275,0.899794,0.055601,2.919431,3.080315,2.971455,1.59682,1.944952,2.307815,2.239195,0,0,0,52,0,0,0,2,0,0,0,0,0
1,2,1998,8,0,1,48,1,0.905439,0.065367,0.383582,1.302299,157.653015,3.307978,0.034257,0.729871,11.269505,4.41717,0.00463,0.133441,1.784328,0.148573,0,0,0,0,0,0,0,3,0,0,0,0,0
2,2,2001,3,1,1,28,1,3.265245,0.000082,0.593638,2.41555,23.964018,0.706439,0.274651,11.182671,20.078943,18.497208,0.46664,3.87485,3.708035,0.284536,0,0,0,0,0,0,0,3,0,0,0,0,0
2,2,1999,1,1,1,28,1,5.000616,0.002008,0.591207,2.210838,36.052204,0.825874,0.468879,32.846279,45.270081,36.810883,0.91108,5.655919,4.222525,0.328238,0,0,0,0,0,0,0,3,0,0,0,0,0
1,2,2000,10,0,1,48,0,1.643397,0.099082,0.35508,1.333953,36.335098,2.994431,0.234986,34.959808,107.137619,31.241949,0.96215,57.298698,1.604246,0.448955,0,0,0,0,0,0,0,3,0,0,0,0,0
2,2,2000,2,1,1,28,1,4.963528,0.00046,0.537073,2.080263,22.294104,0.9257,0.24213,12.80599,23.800373,21.679415,0.57441,6.382769,3.067293,0.563285,0,0,0,0,0,0,0,3,0,0,0,0,0
2,2,2003,5,1,1,28,2,2.536197,0.007061,0.687776,1.815157,25.686165,1.226758,0.199335,12.951221,26.727943,13.09025,0.50421,4.867947,4.371373,0.569829,0,0,0,0,0,0,0,3,0,0,0,0,0
2,2,1998,0,1,1,28,1,5.048246,0.000902,0.350517,1.762733,42.219913,1.311076,0.298355,35.963345,45.038094,35.904823,0.85181,5.876873,1.937386,0.62556,0,0,0,0,0,0,0,3,0,0,0,0,0
2,2,2002,4,1,1,28,3,1.632725,0.010945,0.712781,1.729911,21.908682,1.370031,0.144472,12.413629,21.011745,16.118717,0.56661,7.377066,5.762186,0.730487,0,0,0,0,0,0,0,3,0,0,0,0,0
1,4,2001,14,0,1,35,1,3.556195,0.140915,0.011823,3.536621,25.299311,0.394225,0.283574,12.804774,9.307192,8.361381,0.50613,3.410328,1.097166,1.097166,0,0,1,0,0,0,0,3,0,0,0,0,0
1,4,2000,13,0,1,35,1,4.058319,0.163724,0.048033,5.480172,38.565498,0.223206,0.928859,29.728493,20.85182,20.544786,0.77086,4.633185,1.604284,1.604284,0,0,1,0,0,0,0,3,0,0,0,0,0
1,4,1998,11,0,1,35,0,2.226007,1.173866,0.139749,18.678209,27.637545,0.056567,3.878139,19.778273,18.376638,17.038593,0.71563,5.278474,3.796501,3.796501,0,0,1,0,0,0,0,3,0,0,0,0,0
1,4,1999,12,0,1,35,0,3.002052,9.748724,0.231765,83.229225,32.090019,0.012161,17.137596,23.745626,19.529619,19.813955,0.73997,5.094978,26.880566,26.880566,0,0,1,0,0,0,0,3,0,0,0,0,0
1,2,2001,11,0,1,48,0,0.519776,0.0318,0.242202,1.237488,18.972033,4.210742,0.027671,4.071839,11.404273,4.003155,0.21462,15.626168,1.444526,0.063294,0,0,0,1,0,0,0,3,0,0,0,0,0
1,2,2003,13,0,1,48,1,1.13846,0.223785,0.637412,2.029719,48.837727,0.971138,0.096609,8.85204,9.558868,7.787485,0.18125,41.126099,2.978799,0.621592,0,0,0,1,0,0,0,3,0,0,0,0,0
1,2,2002,12,0,1,48,1,1.536642,0.384192,0.698435,2.098195,39.334023,0.910585,0.740776,62.97002,100.981651,55.770321,1.6009,124.768417,3.481978,1.193234,0,0,0,1,0,0,0,3,0,0,0,0,0
1,1,2002,25,0,1,8,1,11.452893,0.061485,0.424777,3.675173,-17.398886,0.373808,0.245635,-5.40964,3.220566,7.728245,0.31092,0.414078,3.608989,2.943769,0,0,2,2,0,0,0,3,0,0,0,0,0
1,1,2003,26,0,1,8,0,3.529154,2.999586,0.816396,79.962135,-129.436218,0.012664,1.267249,-7.263391,1.623207,2.513108,0.05612,0.222304,66.280785,59.390347,0,0,2,2,0,0,0,3,0,0,0,0,0
1,1,2001,24,0,1,8,2,6.197839,0.494773,0.404946,1.733997,5.757255,1.362403,0.14174,6.675561,4.998911,6.568981,1.1595,2.972266,3.000465,2.532477,0,0,2,12,0,0,0,3,0,0,0,0,0
1,4,2002,15,0,1,35,1,2.010433,0.089538,-0.029219,3.143641,3.104607,0.466496,0.050104,0.947553,0.069368,0.663686,0.30521,2.105419,0.832304,0.089538,0,0,1,13,0,0,0,3,0,0,0,0,0
1,1,1999,22,0,1,8,3,3.545682,0.658594,0.328258,1.464692,7.291163,2.151965,0.226276,7.847151,11.644811,7.698572,1.07625,2.648489,2.772023,2.640871,0,0,2,13,0,0,0,3,0,0,0,0,0
1,1,1998,21,0,1,8,2,0.823777,0.802485,0.439298,1.519104,6.031737,1.926398,0.259393,6.525831,11.592229,6.434654,1.08192,2.320359,2.826165,2.77091,0,0,2,13,0,0,0,3,0,0,0,0,0
1,1,1998,18,1,1,46,0,8.256751,0.041009,0.119731,1.322893,6.61693,3.097006,0.105674,9.270818,12.835908,10.397378,1.40108,3.308021,1.160548,0.687374,0,0,2,14,0,0,0,3,0,0,0,0,0
1,1,2000,23,0,1,8,2,4.730313,0.539079,0.330398,1.58077,6.673104,1.721851,0.133856,6.625067,6.46406,6.266345,0.9928,2.37241,2.689754,2.307246,0,0,2,14,0,0,0,3,0,0,0,0,0
1,1,2003,23,1,1,46,0,7.976871,0.098281,0.130969,1.258159,1.52442,3.873577,-0.02423,2.672904,-10.976336,2.857659,1.75339,8.263001,1.167208,0.356038,0,0,2,18,0,0,0,3,0,0,0,0,0
1,2,2001,11,0,1,28,0,0.26848,0.033919,-0.36239,1.815197,16.576006,1.226698,0.224889,8.104218,25.806431,16.409922,0.48891,2.441244,0.33476,0.33476,0,0,0,0,0,0,0,4,0,0,0,0,0
1,2,1999,9,0,1,28,0,0.027682,0.184582,-0.33483,1.395565,27.258545,2.52803,0.126348,16.637625,30.778189,15.613706,0.61036,4.145411,0.3988,0.3988,0,0,0,0,0,0,0,4,0,0,0,0,0
1,2,2000,10,0,1,28,0,0.663312,0.00913,-0.342562,1.690488,36.055199,1.448251,0.239667,20.135824,37.738716,19.766823,0.55847,4.194243,0.415332,0.415332,0,0,0,0,0,0,0,4,0,0,0,0,0
1,5,1998,1,0,1,50,0,0.094683,0.034718,-0.429215,1.340433,-28.579231,2.937434,-0.524888,-75.438194,-103.611496,-75.069862,2.63962,11.288108,0.424667,0.424667,0,0,0,0,0,0,0,4,0,0,0,0,0
1,5,1999,2,0,1,50,0,2.67544,0.531854,-0.018642,1.061335,8.346465,16.303841,0.047229,8.760496,56.51857,8.765756,1.04961,17.00725,0.980215,0.569592,0,0,0,0,0,0,0,4,0,0,0,0,0
1,5,2002,25,1,1,46,1,2.661078,0.272719,0.439286,1.253396,4.242067,3.94639,0.141046,5.853698,51.306416,14.585176,1.37992,6.960466,1.85003,0.650137,0,0,0,0,0,0,0,4,0,0,0,0,0
1,2,2002,12,0,1,28,0,1.189585,0.500058,0.061845,4.006752,13.367597,0.332585,0.301725,9.081251,9.700393,9.092663,0.67935,4.316841,1.252648,1.212066,0,0,0,0,0,0,0,4,0,0,0,0,0
1,2,2003,13,0,1,28,0,0.065809,0.029022,0.082374,3.321423,9.61958,0.43077,0.321218,6.518586,5.746192,6.494335,0.67764,3.300874,1.273599,1.273599,0,0,0,0,0,0,0,4,0,0,0,0,0
1,2,1998,8,0,1,28,0,8.77313,0.447974,0.177099,2.17277,11.870116,0.852682,0.198865,15.784079,11.538679,12.935041,1.32973,4.440062,1.384794,1.384794,0,0,0,0,0,0,0,4,0,0,0,0,0
1,5,2000,3,0,1,50,5,1.352027,0.640465,0.542213,0.986147,-29.774839,-72.188805,-0.018795,-4.730975,-617.351379,-2.417534,0.15889,19.223755,4.034749,3.633553,0,0,0,0,0,0,0,4,0,0,0,0,0
1,3,2003,50,0,1,37,0,13.965194,-0.36726,-0.39943,2.656706,21.352028,0.603607,0.19651,12.969841,10.413811,13.814229,0.60743,6.37367,-0.065468,-0.058465,0,0,4,0,0,0,0,4,0,0,0,0,0
1,3,2000,47,0,1,37,1,4.166601,0.078439,-0.079068,3.337615,15.499186,0.427786,0.365597,11.553282,6.568652,7.48145,0.74541,8.839916,0.598126,0.40607,0,0,4,0,0,0,0,4,0,0,0,0,0
1,3,2002,49,0,1,37,0,2.801777,0.376382,-0.153381,4.114375,9.888082,0.321092,0.346125,7.957062,4.064641,4.977531,0.80471,69.736801,0.439662,0.42473,0,0,4,0,0,0,0,4,0,0,0,0,0
1,3,1999,46,0,1,37,1,4.132201,0.150463,-0.113446,2.427909,13.939004,0.700325,0.252333,11.840425,7.171237,7.695919,0.84945,8.007489,0.584954,0.443634,0,0,4,0,0,0,0,4,0,0,0,0,0
1,3,2001,48,0,1,37,0,3.696352,0.541749,-0.096903,3.253222,12.39798,0.443809,0.343632,9.056436,7.421403,8.504869,0.73048,16.017591,0.684753,0.589019,0,0,4,0,0,0,0,4,0,0,0,0,0
1,3,1998,45,0,1,37,1,4.234033,0.487985,0.01972,2.366887,13.583339,0.731589,0.273301,15.018409,8.440212,9.28772,1.10565,9.035711,1.081888,0.886977,0,0,4,0,0,0,0,4,0,0,0,0,0
1,5,2001,2,0,1,3,0,0.929259,0.001024,0.364493,1.761153,21.992556,1.313796,0.057255,6.467155,7.631275,5.613467,0.29406,3.410585,1.695242,0.386124,0,0,2,1,0,0,0,4,0,0,0,0,0
1,5,2002,5,0,1,50,2,2.327177,0.625778,0.696976,1.133778,13.025197,7.475055,0.131935,20.57555,281.844543,14.133988,1.57967,-18.680769,3.432478,1.796334,0,0,0,2,0,0,0,4,0,0,0,0,0
1,5,2003,26,1,1,46,2,2.288749,0.203762,0.610357,1.247218,28.527,4.045008,0.145772,16.916515,58.138371,18.151827,0.593,1.114772,3.302507,1.980991,0,0,0,2,0,0,0,4,0,0,0,0,0
1,5,2003,6,0,1,50,4,0.701941,0.197581,0.803939,1.044667,-28.335358,22.388046,-0.018449,-5.451275,-39.023815,-3.189936,0.19238,-4.887747,5.225729,2.251693,0,0,0,2,0,0,0,4,0,0,0,0,0
1,5,1998,-1,0,1,3,1,2.630764,-0.01867,0.539875,1.381453,10.378726,2.621558,0.013651,7.351753,12.461914,7.198249,0.70835,39.215713,2.297119,0.025464,0,0,2,2,0,0,0,4,0,0,0,0,0
1,5,1999,0,0,1,3,0,1.987556,-0.050999,0.430799,1.571446,13.353994,1.749946,0.103792,10.973494,19.587666,10.945884,0.82174,7.094713,1.860549,0.518899,0,0,2,2,0,0,0,4,0,0,0,0,0
1,5,2000,1,0,1,3,0,0.722521,0.540563,0.459516,1.959315,17.610197,1.042411,0.061111,7.253127,9.61907,6.371327,0.41187,0.516498,2.149009,0.730763,0,0,2,2,0,0,0,4,0,0,0,0,0
1,4,1998,4,1,1,8,0,5.796901,0.682452,0.323997,1.871803,0.487163,1.147049,0.118428,3.562591,2.505773,4.768825,7.31293,10.870085,1.606458,1.606458,0,0,1,5,0,0,0,4,0,0,0,0,0
1,4,2001,7,1,1,8,0,3.73051,0.153316,0.148362,1.351121,0.573438,2.848025,0.10002,4.600095,6.398629,5.23756,8.02196,11.536895,1.211503,1.211503,0,0,1,6,0,0,0,4,0,0,0,0,0
1,4,2002,8,1,1,8,0,3.204,0.463773,0.176111,1.426891,0.564943,2.342516,0.101602,5.663271,6.939618,5.075621,10.0245,14.864132,1.253169,1.253169,0,0,1,6,0,0,0,4,0,0,0,0,0
1,4,2003,9,1,1,8,0,1.989002,0.328189,0.214874,1.441226,0.423693,2.266411,0.104859,3.932557,6.149644,4.046521,9.28163,15.083014,1.309682,1.309682,0,0,1,6,0,0,0,4,0,0,0,0,0
1,4,2000,6,1,1,8,0,2.49219,0.386673,0.227604,1.431233,0.30823,2.318931,0.068498,3.625197,9.424687,5.944938,11.76133,16.775938,1.325754,1.325754,0,0,1,6,0,0,0,4,0,0,0,0,0
1,4,1999,5,1,1,8,0,3.930189,0.265544,0.247761,1.508542,0.453878,1.966406,0.079014,3.572852,5.383625,5.020054,7.87183,12.782883,1.373758,1.373758,0,0,1,6,0,0,0,4,0,0,0,0,0
1,1,1998,1,0,1,28,1,2.306155,0.095911,0.411574,1.154342,4.854507,6.479103,0.092051,14.290567,76.323105,14.381312,2.94377,9.875522,1.816468,0.549711,0,0,0,7,0,0,0,4,0,0,0,0,0
1,1,1999,2,0,1,28,1,1.819726,0.107838,0.308364,1.213858,3.134936,4.676002,0.086378,7.520164,40.767899,9.956781,2.39883,9.384829,1.647374,0.704931,0,0,0,11,0,0,0,4,0,0,0,0,0
1,1,2002,5,0,1,28,0,2.058731,0.107964,0.236324,1.224127,1.862951,4.461754,0.037494,3.766579,8.53948,3.933323,2.02183,8.304012,1.42266,0.536631,0,0,0,16,0,0,0,4,0,0,0,0,0
1,1,2000,3,0,1,28,1,1.953932,0.190578,0.295559,1.208039,2.298912,4.806796,0.038811,4.2558,11.348206,4.652642,1.85122,7.528408,1.559527,0.515377,0,0,0,17,0,0,0,4,0,0,0,0,0
1,1,2001,12,0,1,8,0,10.888044,0.075957,0.202611,1.396662,3.167086,2.521038,0.056549,6.737961,1.435713,8.303686,2.1275,9.32743,1.300301,0.342216,0,0,0,23,0,0,0,4,0,0,0,0,0
1,1,1998,9,0,1,8,0,6.584477,0.007214,0.160403,1.567086,3.944484,1.763401,0.141316,7.189838,5.807687,7.435033,1.82276,7.829562,1.259159,0.370909,0,0,0,28,0,0,0,4,0,0,0,0,0
1,5,1999,22,1,1,46,0,0.68159,0.103986,0.051185,1.125576,4.118391,7.963327,0.108743,5.209602,19.436726,3.941659,1.26496,5.160195,1.058235,0.539493,0,0,0,29,0,0,0,4,0,0,0,0,0
1,5,1998,21,1,1,46,0,0.123707,0.306701,0.222782,1.275013,-2.204194,3.636195,-0.013778,-2.655529,-5.551845,-1.899394,1.20476,4.140765,1.337441,0.707412,0,0,0,29,0,0,0,4,0,0,0,0,0
1,1,2000,11,0,1,8,0,9.360948,0.003526,0.206998,1.459867,-1.546558,2.174544,-0.045765,-3.166739,-16.38299,-3.205507,2.0476,9.385461,1.302846,0.395272,0,0,0,30,0,0,0,4,0,0,0,0,0
1,1,1999,10,0,1,8,0,7.58892,0.02165,0.22379,1.718964,3.143825,1.39089,0.17358,6.526048,3.072923,6.437571,2.07583,9.491353,1.390636,0.336037,0,0,0,31,0,0,0,4,0,0,0,0,0
2,1,2001,16,1,1,8,0,3.949052,0.061883,0.031605,1.745439,10.448539,1.341492,0.596494,14.581958,19.323812,13.813125,1.3956,3.543332,1.055183,0.832046,0,0,1,31,0,0,0,4,0,0,0,0,0
1,1,2002,13,0,1,8,0,9.436477,0.042928,0.212394,1.390539,3.584769,2.560563,0.100962,7.148797,3.580044,8.227714,1.99421,9.958615,1.322364,0.393961,0,0,0,33,0,0,0,4,0,0,0,0,0
1,1,2003,14,0,1,8,0,8.831405,0.052769,0.15221,1.329426,4.997168,3.035583,0.054887,9.10985,6.455864,9.125294,1.823,7.835257,1.216745,0.402439,0,0,0,35,0,0,0,4,0,0,0,0,0
2,1,2003,25,1,1,41,2,0.905113,0.131413,0.032731,1.293162,2.584747,3.411088,0.019367,1.085643,0.182349,0.70049,0.42002,3.069486,1.129782,0.704363,0,0,0,82,0,0,0,4,0,0,0,0,0
2,1,1998,20,1,1,41,0,4.273134,0.031926,0.090431,1.218344,4.350715,4.579927,0.071463,5.468651,11.599118,5.992506,1.25695,2.922714,1.143581,0.756319,0,0,0,84,0,0,0,4,0,0,0,0,0
2,4,2003,12,0,1,8,0,1.085445,0.627481,0.455269,2.332314,2.116386,0.750574,0.143958,6.342266,7.503882,6.636466,2.99674,4.822882,2.146428,2.146428,0,0,1,108,0,0,0,4,0,0,0,0,0
2,4,1998,7,0,1,8,0,2.009815,0.082063,0.372396,1.790564,8.582404,1.26492,0.286077,31.802635,40.522305,25.351585,3.70556,5.618105,1.837632,1.829707,0,0,1,109,0,0,0,4,0,0,0,0,0
2,4,2002,11,0,1,8,0,1.557529,0.391641,0.497662,2.577409,3.472587,0.633951,0.22637,11.347496,11.222998,10.421359,3.26774,4.466814,2.466247,2.466247,0,0,1,113,0,0,0,4,0,0,0,0,0
2,4,2001,10,0,1,8,0,1.789109,0.205662,0.525871,2.787636,3.705705,0.559398,0.266116,10.782354,11.910834,10.599672,2.90966,4.270164,2.831192,2.831192,0,0,1,123,0,0,0,4,0,0,0,0,0
2,4,1999,8,0,1,8,0,1.565102,0.184501,0.441935,2.114155,8.97796,0.897541,0.351041,31.299992,33.375999,25.557232,3.48631,5.183774,2.158098,2.149438,0,0,1,124,0,0,0,4,0,0,0,0,0
2,4,2000,9,0,1,8,0,1.88463,0.45069,0.437423,2.094707,3.364071,0.913487,0.144821,9.862077,10.519437,9.297221,2.93159,4.500197,2.076498,2.076498,0,0,1,128,0,0,0,4,0,0,0,0,0
1,5,2002,3,0,1,3,0,2.3858,0,0.444144,1.511727,25.063478,1.954166,0.065132,2.394213,13.444104,7.383931,0.09553,0.108113,1.949536,0.150509,31505,31505,2,3,0,1,1,4,0,0,0,0,0
1,5,2003,4,0,1,3,1,2.252906,0.06315,0.526024,1.54212,39.336044,1.844609,0.154679,15.877728,31.987373,16.695139,0.40364,7.153226,2.354378,0.251757,69311,37806,2,3,0,2,1,4,0,0,0,0,0
1,5,2001,10,1,1,17,4,0.682332,0.023318,0.376049,2.180162,9.262637,0.847341,0.070216,4.189018,4.160983,3.529959,0.45225,13.244987,5.087026,0.183463,0,0,0,0,0,0,0,5,0,0,0,0,0
