TAMANO,CNAE_3,EJERCICIO,ANTIGUEDAD,AUDITADA,COD_FORMASOC,COD_PROVINCIA,COM_END,COS_END,DISPONIBILIDAD,FON_MAN,GARANTIA,MARGEN,NIV_END,REC_GEN,REN_ECO,REN_FIN,REN_TOT,ROT_ACT,ROT_DER,ROT_EXI,SOLVENCIA,TES_ACI,IMP_HIST_INC_JUDICIALES,IMP_INC_JUDICIALES,NUM_CAMBIOS,NUM_EMPLEADOS,NUM_HIST_INC_GRAVES,NUM_HIST_INC_JUDICIALES,NUM_INC_JUDICIALES,NUM_ORG_SOC_ACTIVOS,OPI_AUDITORIA,RETRASO,VINC_GRUPO,FALLIDA3,Pérdidas
1,"1,00",1.999,1,0,2,40,0,"8,676808357239","0,000543720147","0,066506549716","1,303889632225","9,252426147461","3,290668249130","0,096531286836","14,471003532410","32,238014221191","13,732493400574","1,56402","3,846058368683","4,353439807892","1,086717247963","1,086717247963",0,0,0,0,0,0,0,1,0,0,0,0,0
1,"1,00",2.003,5,0,2,40,0,"0,304933100939","0,517725229263","0,104838661849","1,266505241394","12,632327079773","3,752271890640","0,208663612604","28,804611206055","127,652626037598","26,427551269531","2,28023","4,847471714020",#NULL!,"1,132778763771","1,132778763771",0,0,0,0,0,0,0,1,0,0,0,0,0
1,"1,00",1.998,0,0,2,40,0,"3,753751277924","0,000066172441","0,102408789098","1,229835271835",#NULL!,"4,350941658020","-0,101629272103","-5,183231353760","-47,614482879639","-5,170528888702","0,00000","0,000000000000","0,077090360224","1,125945925713","0,299056470394",0,0,0,0,0,0,0,1,0,0,0,0,0
1,"1,00",2.003,13,1,3,7,0,"3,645784139633","0,096590422094","0,112324237823","2,500023365021","3,294290542603","0,666656255722","0,704613327980","5,367810249329","5,250626564026","6,118649959564","1,62943","4,258550643921","15,815095901489","1,318786144257","1,081282138824",0,0,1,33,0,0,0,15,0,0,0,0,0
1,"1,00",2.001,11,1,3,7,0,"1,799358487129","0,109438367188","0,175255626440","2,497722148895","4,067376136780","0,667680561543","0,432510077953","7,277383804321","8,918141365051","8,777018547058","1,78921","4,143517017365","14,378238677979","1,602316141129","1,284152507782",0,0,1,31,0,0,0,15,0,1,0,0,0
1,"1,00",2.002,12,1,3,7,0,"4,252629280090","0,106328323483","0,155032321811","2,517414808273","4,974507331848","0,659015536308","0,424479156733","8,160021781921","6,367909908295","7,260295391083","1,64037","4,086074352264","14,103988647461","1,487573862076","1,200604677200",0,0,1,33,0,0,0,15,1,0,0,0,0
1,"1,00",2.000,10,1,3,7,0,"1,776042103767","0,204959303141","0,253139466047","2,594705343246","5,595449447632","0,627075135708","1,426126599312","11,107988357544","11,250384330750","10,937520027161","1,98518","4,180646419525","14,713439941406","1,742043137550","1,401709556580",0,0,1,31,0,0,0,15,0,0,0,0,0
1,"1,00",1.998,8,1,3,7,0,"1,579942822456","0,152369603515","0,208825543523","2,416815996170","6,723597526550","0,705807924271","3,744887113571","14,937228202820","13,998198509216","13,630051612854","2,22161","4,895075321198","22,218765258789","1,522775650024","1,213037848473",0,0,1,24,0,0,0,15,0,0,0,0,0
1,"1,00",1.999,9,1,3,7,0,"2,249019145966","0,170645669103","0,279042363167","2,412361621857","10,769790649414","0,708033978939","1,680481433868","22,927085876465","23,256057739258","21,825071334839","2,12883","4,911561489105","14,871574401856","1,787979602814","1,461301922798",0,0,1,31,0,0,0,15,1,0,0,0,0
1,"1,00",2.002,10,1,1,28,1,"1,346937775612","0,032259151340","0,076228350401","1,751787304878","-4,727673530579","1,330163478851","0,021378548816","-4,252702236176","-4,178862094879","-1,015120863914","0,89953","6,106958866119","4,004594802856","1,217768192291","0,618543565273",0,0,0,4,0,0,0,2,0,0,0,0,0
