@relation bankruptcy-spain-1998:2003

@attribute YEAR integer   %  FISCAL YEAR
@attribute SIZE {small,medium,big}   % SIZE
@attribute NUMBER_EMPLOYEES integer   % NUMBER OF EMPLOYEES
@attribute AGE integer   % AGE
@attribute SOCIAL_CODE {Co,Ltd,other}   % SOCIAL CODE OF THE COMPANY
@attribute LINKED_GROUP {no,yes}   % LINKED TO A GROUP
@attribute NUMBER_PARTNERS integer   % NUMBER OF PARTNERS
@attribute PROVINCE_CODE {1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,40,41,43,45,46,47,48,49,50,52}   % CODE OF PROVINCE
@attribute CHANGES_LOCATION integer   % NUMBER OF CHANGES OF LOCATION
@attribute DEBT_STRUCTURE numeric   % DEBT STRUCTURE
@attribute DEBT_COST numeric   % DEBT COST
@attribute DEBT_PAYING_AVAILABILITY numeric    % DEBT PAYING AVAILABILITY
@attribute DEBT_RATIO numeric   % DEBT RATIO
@attribute WORKING_CAPITAL numeric   % WORKING CAPITAL
@attribute WARRANTY numeric   % WARRANTY
@attribute OPERATING_INCOME_MARGIN numeric   % OPERATING INCOME MARGIN
@attribute RETURN_OPERATING_ASSETS numeric   % RETURN ON OPERATING ASSETS
@attribute RETURN_EQUITY numeric   % RETURN ON EQUITY
@attribute RETURN_ASSETS numeric   % RETURN ON ASSETS
@attribute STOCK_TURNOVER numeric   % STOCK TURNOVER
@attribute ASSET_TURNOVER numeric   % ASSET TURNOVER
@attribute RECEIVABLE_TURNOVER numeric   % RECEIVABLE TURNOVER
@attribute ASSET_ROTATION numeric   % ASSET ROTATION
@attribute FINANCIAL_SOLVENCY numeric   % FINANCIAL SOLVENCY (CURRENT RATIO)
@attribute ACID_TEST numeric   % ACID TEST
@attribute DELAY_ACCOUNTS {no,yes}   % DELAY (IN SENDING ITS ANNUAL ACCOUNTS)
@attribute NUMBER_JUDICIAL_INCIDENCES_TOTAL integer   % HISTORIC NUMBER OF JUDICIAL INCIDENCES
@attribute NUMBER_JUDICIAL_INCIDENCES_YEAR integer   % NUMBER OF JUDICIAL INCIDENCES (LAST YEAR)
@attribute SPENT_JUDICIAL_INCIDENCES_TOTAL numeric   % HISTORIC AMOUNT OF MONEY SPENT ON JUDICIAL INCIDENCES
@attribute SPENT_JUDICIAL_INCIDENCES_YEAR numeric   % AMOUNT OF MONEY SPENT ON JUDICIAL INCIDENCES (LAST YEAR)
@attribute NUMBER_SERIOUS_INCIDENCES integer   % HISTORIC NUMBER OF SERIOUS INCIDENCES
@attribute AUDITED {no,yes}   % AUDITED
@attribute AUDITORS_OPINION {nothing,positive,minor,negative}   % OPINION OF THE AUDITORY
@attribute BANKRUPTCY {NO,YES}   % FINANCIAL FAILURE

@data
2001,small,1,10,Co,no,2,46,0,0.228266313672,1.407851099968,1.243773460388,0.185380175710,0.186372548342,6.394320011139,-0.947524666786,-0.001898083487,-0.237613365054,-0.020956736058,-0.438915431499,0.463223218918,1.426102757454,,2.463756561279,2.463756561279,no,0,0,0.00,0.00,0,no,nothing,NO
2001,medium,100,35,Co,no,10,7,1,0.005619135220,2.514942407608,0.128403738141,0.774848282337,0.430407106876,2.290575265884,8.419741630554,0.667607426643,18.204767227173,16.634990692139,16.278915405273,1.933422446251,3.271171569824,6.546586990356,1.991419672966,1.434308767319,no,0,0,0.00,0.00,0,yes,positive,NO
2001,small,0,11,Co,no,10,28,0,0.012839318253,0.133899301291,0.656872570515,1.582368731499,0.290873020887,1.631963968277,5.258534431458,0.170284748077,24.708641052246,13.462962150574,21.019939422607,3.997299909592,59.357944488525,30.799308776855,1.480789065361,1.333939790726,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,5,15,Co,no,1,48,2,0.404944926500,9.270873069763,0.174349710345,3.698778390884,0.009516209364,1.270359516144,4.920211791992,0.046472806484,3.205465555191,8.096773147583,8.137516021729,1.653895497322,5.971388339996,10.410049438477,1.016984343529,0.753726899624,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,7,6,Ltd,no,2,8,4,1.067860722542,2.144602537155,0.031819492579,14.188913345337,0.504206776619,1.070477604866,3.010544538498,0.015556030907,10.688004493713,3.005919694901,2.919344663620,0.969706535339,6.670228004456,1.192715287209,2.116111278534,0.451634615660,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,17,18,Co,no,1,8,0,0.322764843702,2.844259500504,0.034786418080,7.286259651184,0.142159640789,1.137244582176,-5.062221050262,0.008487070911,0.343864679337,2.544023513794,-6.555026054382,1.294891357422,16.003244400024,1.886817455292,1.213851809502,0.154877752066,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,21,11,Ltd,no,1,21,0,1.066797614098,5.181956768036,0.053719788790,-7.738950729370,0.068043157458,0.870783507824,-3.529181003571,-0.036140400916,-50.002143859863,-2.808906316757,-5.015873908997,1.421257257462,4.050524234772,12.899837493896,1.122459530830,0.984026670456,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,0,10,Ltd,no,9,28,1,13.819017410278,0.000000000000,0.950390458107,173.446243286132,0.652284264565,1.005765438080,,-0.022782927379,-132.791320800781,-2.152770519257,-4.127867698669,0.000000000000,1.952068328857,,10.721941947937,10.721941947937,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,4,8,Ltd,no,1,8,1,0.000000000000,0.924564719200,0.009191880003,-1.694543242455,-1.652986168861,0.409870475531,-43.332805633545,-0.246866345406,-64.660736083984,-64.889122009277,-40.814880371094,0.941893279552,2.938297033310,38.635372161865,0.322489738464,0.317006647587,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,9,6,Ltd,no,2,36,0,0.000000000000,0.381777644157,0.100226297975,2.196157217026,0.197452962399,1.455340862274,-0.380564630032,0.042095076293,1.816761851311,1.076476693153,-1.514291048050,3.979063987732,67.821144104004,5.429226875305,1.287361383438,0.204483762383,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,42,10,Ltd,no,2,8,1,0.982876241207,2.929430961609,0.017890075222,2.539707899094,-0.006702437531,1.393746018410,3.032203912735,0.069556653500,6.329246997833,4.873799800873,4.740553379059,1.563401937485,338.529022216796,4.478652000427,0.981476962566,0.037627890706,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,2,8,Ltd,no,2,45,2,0.000000000000,2.655602931976,0.072677150369,0.761361062527,0.097659379244,2.313437223434,1.678261160851,0.347873508930,8.488177299500,5.717576980591,4.405707836151,2.625162124634,3.657701253891,18.873697280884,1.225928902626,1.225928902626,no,0,0,0.00,0.00,0,no,nothing,NO
2001,medium,71,35,Co,no,3,30,0,0.000000000000,10.208965301514,0.589783072472,0.299949824810,0.587075412273,4.333890914917,-1.615500211716,-0.093177691102,-6.516645431519,-2.586235523224,-4.688595771790,2.902256250381,46.545593261719,4.945569992065,3.544320821762,1.005868196487,no,0,0,0.00,0.00,0,yes,nothing,NO
2001,medium,61,7,Ltd,no,12,28,3,0.247352927923,2.492792606354,0.347199976444,0.837618172169,0.383781254292,2.193861484528,0.130742564797,0.025246119127,-2.862546205521,0.234087646008,0.081030078232,0.619768202305,7.099954128265,1.118315935135,2.050224781036,0.696925878525,yes,1,0,483.64,0.00,0,yes,nothing,NO
2001,small,0,14,Co,no,8,28,0,0.000000000000,3.703857421875,0.887724041939,0.924486815929,0.445322006941,2.081681251526,3.413846254349,0.140050053596,12.983746528625,11.367463111877,9.754634857178,2.857373714447,14.128195762634,9.215953826904,1.927018404007,1.353235363960,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,27,14,Co,no,8,6,0,0.497339218855,3.732915401459,0.114710584283,3.723341941833,0.123005628586,1.268575906754,-8.218109130859,-0.298830628395,-84.187362670898,-24.181877136230,-9.204796791077,1.120062589645,6.579857826233,2.435439109802,1.233647823334,0.407724320889,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,3,21,Co,no,1,48,1,0.000000000000,8.111251831055,0.054474677891,1.162825703621,0.444998234510,1.859974145889,-5.135942935944,-0.398518741131,-39.017780303955,-17.373682022095,-6.916132450104,1.346613883972,1059.127075195310,1.574275255203,1.827685236931,0.098879165947,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,0,23,Ltd,no,2,3,1,0.094940617681,1.754124045372,0.031215857714,2.033531665802,-0.051247395575,1.491755366325,4.055689334869,0.094565123320,6.221533775330,4.036299228668,4.072343826294,1.004106521606,3.848531961441,3.326576471329,0.916293323040,0.473056524992,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,4,15,Co,no,6,28,1,0.462257355452,5.898483276367,0.196935355663,3.519127368927,0.367103815079,1.284161329269,0.278666287661,0.031970832497,-15.946379661560,1.064310073853,0.704080045223,2.526606798172,18.517328262329,3.861012220383,1.689338088036,0.413999646902,yes,0,0,0.00,0.00,0,no,nothing,NO
2001,small,36,15,Co,no,2,28,3,0.601518869400,1.372359633446,0.260923683643,-8.391911506653,-0.279599219561,0.880837619305,-30.269144058228,-0.129462346435,-334.484649658203,-21.091562271118,-22.583566665649,0.746092021465,4.445724487305,6.332533836365,0.605575501919,0.408898621798,yes,0,0,0.00,0.00,0,no,nothing,NO
2001,small,1,8,Ltd,no,3,46,0,0.000000000000,0.226361632347,0.000051420735,-3.331906795502,-0.458561867476,0.699871540070,-53.624832153320,-0.037087440491,-13.169964790344,-7.410673141479,-7.413596630096,0.138249322772,0.451284021139,0.335409820080,0.679065585136,0.243345022202,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,9,12,Ltd,no,2,27,0,0.372325778008,3.449086904526,0.003361112671,2.860790252686,0.170427903533,1.349553704262,3.372061491013,0.055907662958,4.956173896790,4.448069095612,3.725468397141,1.104804277420,9.995601654053,1.803335309029,1.315637111664,0.191408932209,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,0,3,Ltd,no,2,8,0,0.046147283167,0.878211617470,0.023538023233,-11.521107673645,-0.858119070530,0.913202762604,-16.707389831543,0.139839798212,-161.677520751953,-7.691977500916,-7.730336666107,0.462689608335,4.399394512177,,0.180200576782,0.180200576782,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,5,3,Ltd,no,1,11,0,0.000000000000,7.594467639923,0.003699902445,16.747478485107,0.049799319357,1.059710502625,0.547238290310,-0.019004622474,-31.676279067993,3.943345308304,1.800634026527,3.290401935577,,3.313516378403,1.052772879601,0.083989880979,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,2,2,Ltd,no,1,11,0,0.310574799776,4.136666774750,0.086436055601,8.535887718201,0.202536150813,1.117152452469,4.384305477142,0.034301027656,4.973740100861,4.875702857971,4.732429504395,1.079402327538,1.000994563103,,1.296535611153,1.296535611153,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,4,11,Ltd,no,3,8,2,0.795175671577,2.029963254929,0.274723052979,8.500061988831,-0.018050994724,1.117646217346,4.863753795624,0.047663327307,34.632301330566,6.828896045685,6.598373413086,1.356642246246,6.195104122162,,0.963783025742,0.963783025742,no,0,0,0.00,0.00,0,no,nothing,NO
2001,big,391,29,Co,no,22,7,1,1.960600018501,4.379251003265,0.307501375675,0.617972791195,-0.035336218774,2.618194341660,2.491949796677,0.187053889036,-1.354835867882,4.913064479828,4.352414131165,1.746589779854,-127.933570861816,12.036707878113,0.726093888283,0.188590064645,yes,0,0,0.00,0.00,0,yes,nothing,NO
2001,big,188,14,Co,no,24,35,3,1.019066691399,2.995439767838,0.013488516212,20.021139144897,0.049068707973,1.049947261810,0.264006614685,0.115401312709,-23.823867797852,0.972864687443,0.569373607635,2.156664133072,7.414050579071,12.425212860107,1.104021430016,0.868476331234,no,0,0,0.00,0.00,0,yes,nothing,NO
2001,medium,67,41,Co,no,15,28,1,0.222313597798,4.520445346832,0.053731247783,0.540767848492,0.066530026495,2.849222421646,0.522194147110,0.423986375332,-0.151808917522,1.716552734375,0.894021153450,1.712047338486,4.781383037567,49.912101745605,1.231700301170,1.137318849564,no,0,0,0.00,0.00,0,yes,minor,NO
2001,medium,0,11,Ltd,no,20,8,1,1.793423771858,0.001625897712,0.077642224729,2.088755607605,-0.048852495849,1.478753924370,,-0.011214835569,-4.605751514435,-1.424916267395,-1.482871651649,0.000000000000,1.017039060593,,0.798200786114,0.798200786114,no,0,0,0.00,0.00,0,yes,nothing,NO
2001,medium,216,6,Co,no,12,29,2,0.498716354370,1.945945382118,0.014873967506,16.408651351929,-0.455375045538,1.060943484306,-1.944617748260,0.059496011585,-97.795959472656,0.010350237601,-0.723167598248,0.371881604195,4.991082191467,3.243716478348,0.275929391384,0.098383501172,no,0,0,0.00,0.00,0,yes,minor,NO
2001,medium,233,2,Co,no,12,8,1,1.508535742760,3.496142864227,0.033988874406,-1.995498180389,-0.282226651907,0.498872011900,-27.429306030273,-0.213524371386,-48.861415863037,-38.786273956299,-38.842411041260,1.416091442108,4.565479278564,65.955108642578,0.646810770035,0.613414943218,yes,0,0,0.00,0.00,0,yes,nothing,NO
2001,small,0,14,Co,no,3,35,1,1.323826909065,3.556195259094,0.140915170312,0.394225209951,0.011822832748,3.536621332169,25.299310684204,0.283573687077,9.307191848755,8.361380577087,12.804774284363,0.506131410599,3.410327911377,,1.097165942192,1.097165942192,no,0,0,0.00,0.00,0,no,nothing,NO
2001,medium,7,11,Ltd,no,12,8,4,0.010420910083,2.315938234329,1.774701237679,0.009377110749,0.029172630981,107.642654418945,8.714724540710,6.602313518524,6.171605587006,6.210214614868,12.626382827759,1.448856234550,221.450805664062,,4.172943592072,4.172943592072,no,0,0,0.00,0.00,0,no,nothing,NO
2001,medium,57,34,Co,no,13,15,0,0.439466685057,2.289457559586,0.211537942290,2.624617815018,-0.275749444962,1.381007790565,4.837939739227,0.330753535032,24.254709243774,10.347014427185,9.849724769592,2.035933732986,21.520870208740,71.335586547852,0.451833575964,0.398234844208,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,0,11,Ltd,no,2,46,0,,,,0.000000000000,1.000000000000,0.000000000000,,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,,,,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,39,34,Co,no,2,31,1,1.369933366776,2.511184453964,1.247719049454,0.601035237312,0.642220735550,2.663795948029,-1.746407151222,0.182856604457,0.180106177926,1.113096475601,-1.631132125854,0.933993041515,9.972505569458,1.853348135948,5.054351806641,1.775413513184,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,0,8,Ltd,no,2,46,1,0.440101325512,6.107399463654,-0.011072628200,-4.170134544373,-0.299312353134,0.760199546814,-6.626169681549,0.024387709796,-57.661262512207,-14.246553421021,-17.289823532104,2.609323740005,6.168189048767,211.703002929687,0.672323524952,0.664814710617,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,36,8,Ltd,no,8,46,3,0.171421617270,5.098300933838,0.060667015612,4.678150177002,-0.146018594503,1.213759660721,-0.729663789272,0.064131230116,-37.818500518799,0.177143782377,-1.233885645866,1.691033244133,3.164321660995,57.465080261230,0.792387187481,0.752223849297,no,0,0,0.00,0.00,0,yes,nothing,NO
2001,small,0,6,Ltd,no,4,3,1,0.204825609922,0.834036648273,0.292809575796,0.951041162014,-0.047855917364,2.051479101181,-27.694478988647,-0.442963123322,-58.770515441895,-37.030578613281,-37.030551910400,1.337109565735,5.191446304321,,0.881715714931,0.881715714931,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,4,30,Ltd,no,2,8,0,6.660644531250,8.048851013184,1.299552679062,1.145375967026,0.514346897602,1.873075723648,-3.970127105713,0.029669627547,-16.226396560669,-3.800261735916,-3.714977979660,0.935732781887,21.193988800049,2.358606576920,8.380347251892,2.406054496765,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,25,35,Co,no,8,8,0,0.290744721889,3.519567728043,0.320277780294,0.699704349041,0.557222664356,2.429175138474,-4.015988826752,-0.148358568549,-12.791865348816,-5.822765350342,-4.919892787933,1.225076317787,5.124878883362,2.213877439499,2.747140884399,0.923175930977,no,0,0,0.00,0.00,0,yes,nothing,NO
2001,small,41,11,Ltd,no,10,8,3,0.000000000000,0.673707842827,0.247929602861,1.786190152168,0.148360654712,1.559850811958,1.571720123291,0.143326833844,11.871064186096,7.387582778931,7.489312171936,4.765041828156,9.814002037048,25.349555969238,1.231420516968,0.916025817394,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,8,15,Ltd,no,3,46,1,0.411289930344,2.740529298782,0.015845095739,3.719294309616,-0.024514518678,1.268868207932,2.618445634842,0.119809336960,8.925073623657,5.175735950470,5.761012554169,2.200165033340,5.203567028046,19.523971557617,0.956100821495,0.745722472668,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,5,4,Ltd,no,2,17,0,0.322605490685,0.967366635799,0.086978822947,26.085647583008,-0.195150673389,1.038335204124,5.920558452606,0.178193286061,-864.396606445312,9.945007324219,10.018796920776,1.692204594612,-55.590698242188,4.713120937347,0.731998026371,0.043015997857,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,22,18,Co,no,9,8,2,0.000000000000,3.590747833252,0.016766315326,3.507655858994,0.097829230130,1.285090684891,-0.191642671824,-0.022596748546,-16.292058944702,-1.682546138763,-1.269510149956,6.624360084534,8.047155380249,1089.179687500000,1.125719428062,1.112714886665,no,0,0,0.00,0.00,0,yes,nothing,NO
2001,small,0,19,Co,no,10,28,1,0.868180811405,0.173834830523,0.193248197436,2.558160781860,0.114376656711,1.390905857086,-5.650532722473,-0.112657569349,-31.286283493042,-18.130655288696,-7.362717628479,1.303013086319,2.571481704712,50.698192596436,1.297203540802,1.261242032051,no,0,0,0.00,0.00,0,yes,nothing,NO
2001,small,8,8,Co,no,12,50,1,0.000000000000,7.565060615540,1.504879832268,0.817573845387,0.403753310442,2.223131179810,19.493007659912,0.515173673630,36.523536682129,31.290302276611,29.736509323120,1.525496125221,7.698783874512,,1.897596478462,1.897596478462,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,3,7,Co,no,2,28,0,0.000000000000,0.002545027295,0.589146316051,1.463367342949,0.310706347227,1.683355450630,-0.689296722412,-0.042806480080,-8.500041007996,-4.806932449341,-8.062421798706,11.696590423584,16.648763656616,1053.261108398430,1.523029208183,1.499571323395,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,0,7,Co,no,9,28,1,0.008228831924,2.162357091904,0.016256092116,6.768333911896,-0.233951494098,1.147746801376,-5.250298976898,-0.227683424950,-69.613975524902,-16.339941024780,-26.688673019409,5.083267688751,5.662835597992,14.088208198547,0.729273319244,0.682404339314,no,0,0,0.00,0.00,0,yes,nothing,NO
2001,small,2,4,Ltd,no,2,8,0,0.000000000000,0.014913587831,0.000000000000,1.286955952644,-0.503664910793,1.777027368546,-0.912488996983,-0.065793000162,-12.465088844299,-5.588026046753,-54.342609405518,59.554260253906,1452.192871093750,217.245635986328,0.104973733425,0.000000000000,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,22,4,Co,no,16,41,0,0.000000000000,3.008490562439,0.127948746085,2.130695819855,0.225138440728,1.469330310822,-25.730443954468,-0.519146859646,-75.881835937500,-27.887054443359,-25.458776473999,0.989441752434,1.821959495544,24.643413543701,1.330802679062,1.327071547508,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,2,11,Ltd,no,2,1,0,0.000000000000,0.238357648253,0.277539581060,3.437686443329,0.207347542048,1.290893316269,2.612379074097,0.079423718154,29.130443572998,9.039334297180,8.815388679504,3.374467611313,4.277627468109,,1.267663598061,1.267663598061,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,6,7,Co,no,4,8,1,0.055115263909,3.730509996414,0.153315946460,2.848024606705,0.148362100124,1.351120591164,0.573437869549,0.100019574165,6.398628711700,5.237560272217,4.600095272064,8.021958351135,11.536894798279,,1.211503267288,1.211503267288,no,0,0,0.00,0.00,0,yes,nothing,NO
2001,small,10,4,Ltd,no,2,8,3,0.000000000000,0.000024547451,0.853071093559,0.752952098846,0.514903545380,2.328105688095,11.759647369385,0.864822030067,63.997024536133,39.146427154541,41.441852569580,3.524073123932,6.292379856110,,2.198749780655,2.198749780655,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,2,3,Ltd,no,3,6,0,0.033433504403,0.515010237694,0.236632645130,24.956398010254,-0.043275706470,1.040069937706,0.521943092346,0.038725890219,32.802856445313,2.387911796570,2.389177083969,4.577466487885,6.815201759338,,0.953485429287,0.953485429287,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,0,24,Co,no,4,46,0,0.073180876672,2.081240177155,0.227476701140,2.978570938110,0.216349050403,1.335731506348,13.252274513245,0.508535027504,40.558948516846,16.098323822021,15.731003761292,1.187041759491,1.852676272392,3.885763406754,1.310132384300,0.775204300880,no,0,0,0.00,0.00,0,yes,positive,NO
2001,small,7,10,Ltd,no,2,13,2,0.000000000000,0.748246848583,0.326737374067,2.589015245438,0.057374764234,1.386247277260,4.009675025940,0.087970875204,21.586736679077,7.133111476898,6.711400985718,1.673801660538,4.643855571747,6.997896194458,1.079535603523,0.634379088879,yes,0,0,0.00,0.00,0,no,nothing,NO
2001,small,15,6,Co,no,2,3,0,1.622755408287,2.720357179642,0.097495876253,7.705885887146,0.648284912109,1.129770874977,11.066905021667,0.002712625079,-1.154304385185,2.180062770844,2.227410078049,0.201267674565,7.921579837799,0.192137539387,2.920941114426,0.160765051842,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,1,2,Co,no,4,3,2,0.083051696420,0.929259002209,0.001024330035,1.313795685768,0.364493131638,1.761153340340,21.992555618286,0.057254705578,7.631275177002,5.613466739655,6.467154979706,0.294061064720,3.410584926605,0.310401469469,1.695241570473,0.386124491692,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,1,6,Ltd,no,2,46,1,0.093007765710,2.550431013107,-0.023776186630,3.869882345200,0.266356199980,1.258405804634,2.494334697723,-0.070109270513,9.580684661865,4.215874671936,3.875314712524,1.553646445274,5.215227127075,2.468460321426,1.366358876228,1.014020204544,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,3,4,Co,no,4,50,0,1.777582049370,2.494396686554,0.205592021346,-40.431087493896,0.615912675858,0.975266575813,,-0.012360594235,-100.182601928710,-0.377320289612,-0.593852519989,0.000000000000,,0.009087939747,2.668435335159,0.797746658325,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,0,10,Co,no,5,17,0,3.985101699829,0.682331979275,0.023318020627,0.847341418266,0.376049160957,2.180161952972,9.262637138367,0.070216253400,4.160983085632,3.529958724976,4.189018249512,0.452248990536,13.244987487793,0.575284719467,5.087026119232,0.183463022113,no,0,0,0.00,0.00,0,yes,nothing,NO
2001,small,16,30,Ltd,no,2,13,1,0.000000000000,0.719760298729,0.026680108160,3.002029657364,-0.205112740397,1.333107948303,0.883469521999,0.034753557295,5.852611064911,3.272582769394,3.095752239227,3.504084825516,9.584814071655,23.074052810669,0.726562559605,0.726562559605,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,6,10,Ltd,no,3,46,2,3.602246522903,5.719542980194,0.412357658148,2.652699947357,0.112978257239,1.376974463463,-23.719751358032,0.121794536710,24.237215042114,10.548325538635,-12.903507232666,0.543998479843,3.973812818527,7284.665527343750,1.715963125229,1.715424180031,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,10,4,Ltd,no,3,28,1,0.265852898359,2.349994421005,0.196176066995,4.550976276398,-0.074939034879,1.219733119011,17.513851165771,0.366403847933,123.781333923339,28.617090225220,29.254137039185,1.670342922211,3.044478654861,424.584167480468,0.884293913841,0.884293913841,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,7,22,Co,no,4,8,0,0.071389824152,0.207453638315,0.079753428698,-3.001890897751,-1.166879773140,0.666876614094,-13.571098327637,-0.025504013523,-28.037651062012,-11.792669296265,-19.704969406128,1.451980352402,15.901262283325,13.969833374023,0.166282117367,0.120518460870,no,1,0,25230.98,0.00,1,no,nothing,NO
2001,small,8,7,Ltd,no,2,28,8,0.124028921127,3.328406572342,0.041547868401,56.985630035400,-0.582009255886,1.017548322678,-7.220178127289,-0.012400570326,-42.018436431885,1.774189233780,-6.137337684631,0.850025773048,4.297751903534,,0.334324747324,0.334324747324,yes,0,0,0.00,0.00,0,no,nothing,NO
2001,small,0,1,Co,no,31,8,0,6.568931102753,4.727204799652,0.821791529655,12.930944442749,0.784162998199,1.077333927155,-5.770317077637,-0.030793694779,-75.156768798828,-3.886052370071,-4.456074714661,0.772240936756,2.892034530640,1.475758910179,7.394273757935,2.992708444595,no,0,0,0.00,0.00,0,yes,nothing,NO
2001,medium,69,4,Ltd,no,15,8,0,0.125567004085,2.211082220078,0.233745709062,98.656623840332,-0.145439162850,1.010136127472,-8.803767204285,0.016386624426,-394.648864746093,-20.387819290161,-20.693288803101,2.350504159927,4.339596748352,76.816032409668,0.834639191628,0.787560164928,no,0,0,0.00,0.00,0,yes,minor,NO
2001,medium,187,3,Ltd,no,8,28,1,0.343636602163,1.613326787949,0.214763954282,1.982014775276,0.399001240730,1.504537105560,9.207607269287,0.291619330645,33.032249450684,17.719629287720,17.858854293823,1.939576148987,2.283369302750,1788.849975585930,1.806601405144,1.805647969246,no,0,0,0.00,0.00,0,yes,positive,NO
2001,small,87,20,Co,no,7,28,4,0.115254305303,4.636760711670,0.058756344020,2.758981466293,-0.126549258828,1.362452626228,-137.500869750976,-0.743768215179,-150.089599609375,-76.938461303711,-64.418655395508,0.468496352434,0.317930549383,6.062443256378,0.807710766792,0.555986046791,no,0,0,0.00,0.00,0,yes,nothing,NO
2001,small,23,11,Co,no,17,28,3,0.303536355495,1.425649404526,0.116010777652,0.376337319613,-0.055056825280,3.657190561295,-546.820251464843,-2.279640436172,-64.691398620605,-49.899410247803,-101.932212829589,0.186408996582,0.253526777029,34.995532989502,0.737528622150,0.712572753429,no,0,0,0.00,0.00,0,yes,nothing,NO
2001,small,23,9,Ltd,no,5,50,1,0.000000000000,4.150485038757,-0.001458301442,7.295849323273,0.074283838272,1.137064218521,0.401854366064,0.021632749587,-9.041010856628,2.325305461884,0.921520590782,2.293170452118,5.235095024109,4.503208160400,1.084465503693,0.499732702971,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,2,9,Ltd,no,2,8,2,0.000000000000,7.811732769012,-0.384357005358,1.419102430344,-0.473151296377,1.704670786858,1.504242658615,0.525475561619,-0.055745609105,4.317346572876,4.076919078827,2.710280179977,7.339419841766,42.113113403320,0.193432807922,0.116563566029,yes,0,0,0.00,0.00,0,no,nothing,NO
2001,small,3,10,Ltd,no,3,28,4,0.129648864269,1.399116516113,0.083981402218,3.131037950516,-0.037816110998,1.319382905960,-7.124109268188,-0.151725828648,-59.573699951172,-19.958610534668,-24.845054626465,3.487461328506,6.155813694000,,0.943637371063,0.943637371063,no,0,0,0.00,0.00,0,no,nothing,NO
2001,small,21,4,Ltd,no,7,28,3,0.228152140975,0.187871798873,0.000491614279,-3.778755426407,-0.270187050104,0.735362589359,-23.785701751709,-0.239942803979,-195.598739624023,-35.479602813721,-37.531940460205,1.577920198441,1.870234370232,24.743455886841,0.755984008312,0.680650353432,no,1,0,0.00,0.00,0,yes,nothing,NO
2001,small,50,1,Co,no,17,28,2,11.264545440674,0.472172766924,0.311499774456,-71.824035644531,0.449353426695,0.986077070236,-96.967262268066,-0.188597440720,-282.939788818359,-34.679836273193,-92.879768371582,0.957846701145,4.254974365234,,6.434384346008,6.434384346008,no,0,0,0.00,0.00,0,no,nothing,NO
2001,medium,0,15,Co,no,10,28,4,0.087800294161,1.953077435493,0.100745141506,2.863265991211,0.300524294376,1.349251508713,2.446991205215,2.255850553513,34.820335388184,11.358186721802,10.731922149658,4.385762214661,6.606281757355,18.499624252319,1.441084384918,1.182017683983,no,0,0,0.00,0.00,0,yes,nothing,NO
